ID,STATE,AGE,RACE,GENDER,EDUCATION,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25
419031,WV,29,American Indian,F,High School,4,5,5,4,4,1,5,3,1,2,5,2,3,3,1,3,4,2,3,4,5,2,3,1,4
419095,MA,39,White,F,"B,Sc",3,4,4,2,3,1,3,3,3,2,2,4,3,1,4,1,2,4,2,3,2,3,2,2,2
419147,MA,80,Asian,M,"B,Sc",3,1,4,2,1,3,1,2,4,1,1,2,3,4,2,2,3,3,3,2,4,5,2,4,5
419156,AZ,38,African American,F,"A,Sc",1,4,4,2,3,3,2,3,3,1,3,3,3,5,5,3,4,4,4,1,5,2,3,3,1
419183,CA,93,Hispanic,M,M.Sc,2,3,4,5,5,2,1,5,2,4,4,5,3,4,2,5,1,3,5,3,2,4,4,1,3
419217,FL,39,White,M,"B,Sc",4,5,3,2,2,4,5,4,3,3,2,4,4,4,4,2,4,4,2,4,1,4,3,5,1
419226,FL,69,Pacific Islander,F,"A,Sc",3,2,4,4,5,1,1,1,4,5,1,1,4,3,4,2,5,4,4,4,2,1,5,3,3
419235,GA,34,White,M,GED,4,3,1,1,1,1,5,2,5,5,3,5,5,1,1,4,1,2,5,1,3,2,3,2,3
419244,GA,45,American Indian,M,M.Sc,5,1,4,4,1,1,3,4,3,3,4,2,1,1,3,5,5,3,4,3,2,1,4,3,5
419253,IL,100,Hispanic,M,GED,3,5,1,3,3,5,3,3,3,4,2,1,3,1,2,1,3,3,3,3,1,4,5,1,4
419262,IN,71,Pacific Islander,F,"B,Sc",4,4,2,1,3,4,2,4,5,5,1,5,4,1,2,5,3,5,3,1,5,3,1,1,5
419271,MO,60,Asian,F,"B,Sc",5,5,1,1,2,4,1,4,4,5,2,5,5,4,2,5,3,3,5,4,1,5,1,3,3
419280,MO,60,American Indian,F,M.Sc,4,5,5,2,2,1,2,4,1,4,3,3,5,4,2,3,2,5,4,1,3,3,5,5,3
419314,NY,37,Pacific Islander,M,GED,2,2,2,2,1,4,1,2,3,1,2,5,5,2,3,3,4,5,5,2,4,4,3,2,4
419332,PA,66,African American,F,PhD,2,4,3,4,3,1,5,4,1,4,5,4,2,3,2,2,4,5,2,4,5,2,5,5,5
419341,PA,56,Pacific Islander,F,"A,Sc",3,3,3,2,3,5,2,3,2,2,5,5,1,5,2,5,5,2,3,3,3,3,4,4,1
419411,WA,37,Hispanic,F,High School,3,5,2,3,4,5,4,4,4,4,2,3,2,4,4,2,1,4,5,2,3,3,2,1,5
419420,WV,21,White,M,GED,5,1,4,1,3,4,1,2,4,1,1,3,5,5,4,4,5,1,1,3,1,1,3,1,2
419457,VA,76,White,F,GED,4,1,2,5,1,3,3,4,2,2,3,3,5,3,4,3,5,4,3,2,2,2,4,2,4
419484,PA,31,White,M,High School,4,3,1,2,5,2,2,5,3,1,3,3,5,5,1,5,4,4,4,1,3,4,1,1,3
419509,CA,100,Hispanic,M,M.Sc,2,4,5,1,5,5,1,2,1,3,3,3,2,5,1,1,5,4,1,5,3,3,1,3,3
419536,GA,91,African American,F,High School,1,4,3,3,1,5,1,5,4,1,2,2,1,1,1,4,5,2,4,3,4,2,5,4,5
419633,TX,43,White,M,PhD,2,3,4,1,3,1,5,5,4,2,4,2,5,1,4,1,4,3,5,3,1,2,4,5,1
419660,FL,21,Hispanic,M,"A,Sc",4,4,4,3,5,2,4,5,5,4,4,5,5,5,3,4,4,4,1,1,2,2,1,3,5
419703,PR,65,Pacific Islander,M,"A,Sc",1,3,2,2,5,1,5,2,1,4,3,2,1,5,4,1,3,3,3,5,4,1,2,4,2
419712,PR,96,American Indian,M,High School,3,2,3,1,4,1,5,5,5,2,3,2,4,2,2,1,5,5,1,1,4,2,4,4,5
419721,PR,98,Asian,M,High School,4,2,3,2,2,4,1,2,3,1,5,5,1,3,2,4,3,2,4,2,2,1,2,1,4
420006,FL,18,Asian,M,"B,Sc",3,5,1,5,3,5,5,1,4,5,1,5,5,1,2,1,5,2,4,1,5,3,3,2,2
420024,VA,40,African American,M,"A,Sc",4,2,5,2,5,5,1,2,4,2,4,5,4,4,2,4,3,2,5,3,1,3,2,4,3
420042,HI,30,Asian,F,High School,3,5,1,1,1,3,3,4,3,1,3,1,2,2,4,2,5,1,2,4,2,4,5,5,3
420103,FL,78,Asian,M,"B,Sc",1,1,3,3,2,3,2,2,3,4,3,4,1,1,1,4,3,3,1,1,4,3,2,2,1
420130,NJ,55,Pacific Islander,F,"A,Sc",3,3,1,4,5,4,1,3,2,2,3,3,1,5,5,5,4,3,4,3,5,1,3,5,4
420194,TX,90,Asian,F,"B,Sc",3,2,4,2,1,2,1,2,4,3,5,2,3,1,1,1,3,3,3,3,1,1,5,1,2
420200,UT,69,Asian,F,M.Sc,2,5,4,3,3,1,1,4,5,2,5,4,1,2,2,1,5,4,5,5,1,2,4,2,2
420246,AZ,59,American Indian,M,M.Sc,2,4,1,5,4,4,5,3,2,3,2,3,3,3,2,1,3,4,3,3,4,3,5,4,3
420255,PR,24,Asian,F,M.Sc,4,3,2,1,3,2,4,4,2,5,3,2,1,5,3,5,2,4,4,2,5,2,4,5,5
420307,AL,75,American Indian,M,M.Sc,2,5,2,2,5,3,1,5,4,4,4,2,5,2,2,4,1,5,1,5,3,5,2,5,5
420316,AL,71,African American,M,GED,2,2,3,2,5,3,3,3,4,1,3,3,5,4,2,1,5,5,4,2,3,5,2,5,1
420325,NY,42,American Indian,F,High School,5,5,5,4,4,2,5,2,5,3,5,2,5,3,4,3,2,4,2,1,2,2,2,1,4
420343,NJ,43,Asian,F,GED,3,5,2,1,3,4,2,5,2,3,3,4,4,2,5,3,5,5,1,5,1,1,3,3,5
420370,DC,83,Asian,F,M.Sc,2,1,4,1,1,1,2,3,2,1,2,4,1,5,5,3,5,3,1,4,1,3,4,1,1
420398,TX,93,White,F,PhD,1,4,1,3,1,5,2,5,4,1,1,1,2,2,2,5,1,1,4,2,4,1,3,1,2
420404,NY,83,Hispanic,M,"B,Sc",5,1,3,2,1,3,4,3,3,1,4,4,5,4,5,3,2,1,1,4,5,1,5,1,5
420431,GA,78,Pacific Islander,F,"B,Sc",2,2,3,2,5,4,2,2,4,5,5,5,2,1,5,1,4,2,5,5,5,3,2,3,1
420440,ME,84,Hispanic,F,"A,Sc",5,2,3,2,5,1,4,3,4,3,2,3,4,4,2,5,2,1,4,3,3,2,1,3,2
420459,OK,95,White,F,High School,1,3,2,5,5,1,5,5,3,5,4,2,4,5,3,3,5,5,4,1,1,1,2,3,2
420468,NY,43,Pacific Islander,M,PhD,4,1,3,1,2,5,5,4,5,2,3,5,4,2,5,5,3,3,1,2,1,4,3,5,3
420495,GA,46,Pacific Islander,M,PhD,3,3,1,5,2,1,5,4,5,4,3,1,2,4,1,3,3,4,2,1,5,3,5,4,5
420501,OH,48,Hispanic,M,GED,4,2,1,3,3,2,5,1,3,4,3,5,2,3,3,5,3,4,4,3,5,2,2,3,1
420538,AR,23,Asian,F,M.Sc,4,3,5,2,1,5,3,5,3,2,5,5,2,4,1,4,2,3,2,3,4,3,5,3,5
420556,OR,95,American Indian,M,"B,Sc",5,4,5,3,1,2,3,1,4,3,5,1,4,2,1,4,5,5,4,2,1,3,5,2,4
420574,AZ,57,White,M,M.Sc,3,2,5,3,1,5,1,3,3,1,5,4,5,1,2,4,4,4,4,5,5,5,1,3,4
420608,CA,77,African American,M,High School,2,2,2,1,4,4,2,1,3,3,3,2,3,1,1,4,1,5,3,2,2,2,3,3,5
420705,WA,63,American Indian,F,"A,Sc",4,5,1,3,4,4,3,2,2,2,4,1,3,5,5,5,4,3,1,5,1,5,1,2,2
420723,OR,51,Hispanic,F,"B,Sc",1,4,1,3,2,5,3,2,2,2,2,2,5,1,3,2,3,3,5,2,1,3,4,2,1
420802,AZ,67,American Indian,M,"B,Sc",2,5,3,2,3,5,4,1,5,3,5,1,4,5,5,5,5,1,4,5,1,1,4,1,1
420866,IL,78,White,M,GED,3,2,2,1,5,2,5,2,2,5,5,5,3,1,4,4,2,3,4,5,3,5,1,2,1
420972,CA,45,American Indian,F,"A,Sc",4,4,5,5,3,3,4,1,5,3,4,4,4,2,2,1,4,5,2,1,4,2,4,4,1
420981,NY,38,African American,M,PhD,5,5,2,4,1,5,4,2,4,3,1,1,2,4,2,1,1,3,4,2,4,4,5,2,1
421009,LA,97,White,M,"A,Sc",4,2,4,2,5,1,5,5,4,2,2,1,5,4,2,3,1,4,1,4,4,4,2,2,1
421018,MI,49,African American,M,PhD,5,3,1,4,1,4,5,1,3,5,2,4,5,1,4,3,1,4,4,3,1,3,3,3,1
421513,KY,42,Pacific Islander,M,High School,1,1,4,3,3,2,1,3,1,4,1,4,1,4,3,1,3,5,4,5,1,1,3,1,4
421540,OK,64,American Indian,F,High School,3,2,5,4,3,3,3,3,4,3,3,4,1,3,5,3,3,5,2,2,3,1,1,5,3
421559,OK,99,White,M,M.Sc,3,3,5,3,2,2,1,1,3,4,5,5,1,3,2,1,1,1,2,3,1,5,2,3,2
421586,PR,50,Pacific Islander,F,GED,5,2,2,5,5,4,2,4,5,1,3,2,1,1,1,3,1,5,1,2,5,2,4,5,3
421610,UT,61,White,F,"B,Sc",4,1,5,2,5,1,3,5,1,1,4,3,5,4,3,1,5,2,4,1,5,4,2,5,4
421665,MI,20,African American,F,"B,Sc",3,2,1,4,3,5,2,2,4,3,1,4,4,5,1,1,1,3,2,2,2,2,3,3,4
421708,AZ,57,Pacific Islander,M,PhD,3,5,4,5,3,3,5,2,4,5,2,5,5,3,1,2,2,3,5,4,4,1,2,4,2
421717,OH,92,Asian,M,"B,Sc",3,1,2,1,5,5,2,1,2,3,2,3,1,4,2,5,2,1,3,5,4,4,1,1,1
421771,MO,94,Hispanic,F,High School,3,4,4,5,4,4,1,3,4,1,1,3,5,1,5,1,1,5,1,3,1,5,4,1,3
421832,NC,71,White,M,"A,Sc",2,5,4,3,1,4,4,2,2,5,2,2,5,2,2,3,5,3,2,4,2,1,4,4,1
421841,NY,57,White,M,"B,Sc",3,4,3,1,5,3,5,4,3,5,1,1,3,5,4,3,2,2,5,1,2,3,5,5,1
421878,NJ,66,Hispanic,M,GED,1,3,5,1,5,1,4,5,3,5,3,2,4,1,4,4,5,3,1,5,2,1,3,5,3
421896,PR,85,White,F,M.Sc,2,2,1,2,2,1,5,4,4,4,1,5,1,1,1,5,4,3,3,1,2,3,3,2,1
422020,CA,40,American Indian,M,GED,1,5,4,2,5,5,5,5,1,3,3,3,4,1,3,1,4,1,2,2,1,3,5,5,4
422190,CA,97,Pacific Islander,F,GED,1,5,2,1,1,2,2,3,3,5,1,1,3,4,2,5,4,1,3,3,4,5,2,5,5
422695,CA,88,American Indian,F,"B,Sc",5,5,5,1,4,3,4,5,5,4,3,1,5,4,1,2,3,1,3,5,5,5,5,3,1
422835,CA,61,Asian,M,M.Sc,2,2,1,5,5,5,4,4,4,1,3,2,1,2,4,3,4,5,1,1,3,1,1,5,5
423120,FL,97,American Indian,F,M.Sc,4,4,1,2,3,1,5,2,1,3,3,3,2,3,1,2,5,3,2,1,5,3,5,4,1
423397,PR,24,Asian,F,"B,Sc",4,4,5,5,3,5,1,5,5,3,1,4,3,3,4,3,5,5,3,4,3,1,2,3,1
423582,TX,84,White,M,M.Sc,5,2,4,3,5,2,5,2,1,2,3,4,1,1,2,4,3,2,1,5,3,4,5,2,1
423643,AZ,40,Pacific Islander,F,"B,Sc",4,4,4,4,5,4,4,3,2,3,3,2,4,3,5,5,1,5,2,1,3,1,2,2,5
423652,OR,53,White,F,M.Sc,3,4,5,4,2,5,4,1,3,5,2,5,4,4,2,4,1,4,4,1,3,4,2,3,1
423980,CA,80,Pacific Islander,M,"B,Sc",1,3,2,2,4,4,2,3,3,2,3,1,4,5,4,5,5,4,2,4,5,3,5,3,4
425250,GA,51,American Indian,M,M.Sc,5,5,3,3,5,4,2,2,2,3,5,5,2,3,5,2,3,3,3,4,4,3,3,4,1
425870,MA,22,American Indian,M,M.Sc,3,2,5,3,3,1,3,4,5,3,3,2,5,3,5,3,1,1,2,4,2,3,1,3,1
425889,MA,99,Asian,F,"B,Sc",5,1,4,5,1,2,3,4,3,4,3,3,4,2,4,2,1,2,4,3,5,4,1,1,2
425986,MA,76,Asian,F,"A,Sc",2,3,3,3,3,1,4,1,1,5,4,1,5,1,3,4,4,5,2,1,2,1,2,1,4
426314,FL,83,Hispanic,M,High School,1,4,1,2,3,4,5,5,1,3,2,3,5,2,5,3,1,3,5,2,5,2,4,1,1
427025,IL,82,African American,F,PhD,5,5,4,5,4,4,4,3,5,1,4,3,4,1,5,3,1,2,3,3,5,4,4,3,3
427308,NY,91,Asian,M,"B,Sc",5,4,1,3,5,2,2,3,4,3,4,2,3,3,2,1,3,2,3,3,1,1,2,4,2
427335,NY,36,White,F,"B,Sc",2,1,2,3,3,4,2,3,1,1,5,3,4,3,1,3,1,5,2,5,4,2,4,3,4
427663,TX,83,Hispanic,M,GED,4,2,4,5,1,2,1,2,2,1,5,2,5,3,3,1,1,5,1,1,3,1,1,1,4
427894,VA,18,Asian,M,M.Sc,3,5,4,4,3,1,2,5,5,2,1,2,1,4,4,2,3,3,1,2,3,5,4,2,4
427919,NC,76,Pacific Islander,M,M.Sc,2,1,2,2,2,2,5,3,1,5,3,3,1,1,2,3,2,4,4,1,5,3,2,5,1
427973,VA,98,American Indian,M,PhD,4,3,3,3,4,2,1,2,4,2,1,2,4,3,1,1,2,4,4,3,2,1,1,1,1
427982,VA,92,Asian,M,High School,5,1,5,4,3,3,2,4,2,2,3,3,5,3,1,1,1,3,2,1,2,1,2,2,1
427991,FL,44,Hispanic,F,High School,5,1,1,5,4,3,3,5,5,5,2,4,4,1,4,1,5,5,5,1,4,4,5,3,5
428000,FL,28,Asian,M,GED,4,5,5,5,5,4,1,5,2,3,3,4,4,5,3,2,1,2,1,5,2,2,2,3,2
428019,OK,62,Hispanic,F,"A,Sc",4,3,1,2,4,5,2,4,3,1,5,4,4,4,5,3,1,3,4,4,1,5,1,4,2
428055,PR,89,Hispanic,M,High School,5,1,3,4,3,3,3,2,1,4,2,1,4,4,2,3,3,5,3,5,1,3,1,2,2
428073,TN,27,Pacific Islander,F,PhD,1,4,3,3,3,3,2,2,1,3,2,1,1,1,1,1,2,2,1,2,5,2,1,1,2
428125,CA,54,Asian,M,GED,5,5,5,3,5,3,3,3,2,3,2,3,4,3,5,3,2,5,3,4,5,3,4,3,2
428143,OK,25,White,M,"A,Sc",3,3,2,5,5,2,4,5,3,2,1,3,4,2,1,1,5,3,3,1,5,2,2,2,1
428170,FL,85,Asian,F,High School,1,4,2,5,2,5,2,5,2,1,2,3,5,3,5,4,3,2,1,5,1,3,2,2,3
428259,WI,50,Pacific Islander,M,GED,3,5,5,2,1,1,1,3,3,4,5,1,5,1,1,1,3,2,2,4,5,4,3,3,1
428268,FL,97,African American,M,GED,5,3,4,1,1,4,1,1,5,1,2,2,1,3,5,5,4,2,3,1,3,5,4,1,3
428286,IL,37,Pacific Islander,F,"A,Sc",5,1,3,5,2,5,4,3,5,2,3,3,1,1,5,5,5,3,5,1,5,3,3,2,1
428295,IL,69,White,M,"A,Sc",1,1,5,4,3,3,5,2,3,3,4,2,4,1,3,2,3,3,4,5,5,5,1,1,4
428329,PA,89,Asian,M,"A,Sc",1,3,4,1,1,2,4,5,2,4,4,5,5,1,1,1,5,4,1,4,1,5,4,4,3
428338,PR,59,American Indian,M,"B,Sc",3,2,5,5,4,4,1,3,3,4,5,2,2,3,2,4,5,2,5,1,4,4,2,5,4
428392,OR,37,Hispanic,M,PhD,2,3,3,1,3,1,3,2,5,5,1,4,2,2,2,2,3,2,1,4,5,4,1,3,4
428426,CA,100,White,F,"A,Sc",5,5,5,5,4,1,1,1,1,4,2,1,3,4,4,2,3,5,2,2,3,5,5,4,2
428444,AZ,98,African American,M,"A,Sc",5,5,2,5,1,4,3,1,5,3,3,5,1,2,4,3,2,2,1,1,3,2,3,3,3
429012,FL,62,White,M,M.Sc,1,4,1,1,3,3,4,1,5,3,1,2,1,3,1,5,4,2,5,1,4,5,5,1,1
429085,TX,92,White,F,"B,Sc",4,1,4,3,2,2,4,1,3,5,5,1,5,3,4,1,4,5,1,3,5,2,4,5,4
429094,TX,63,Hispanic,M,M.Sc,2,1,5,5,4,3,5,4,1,5,4,1,4,5,1,4,2,1,5,2,4,1,2,1,2
429100,TX,84,Hispanic,M,M.Sc,1,5,2,4,5,3,5,5,4,1,1,2,1,2,5,2,4,1,3,4,5,3,2,3,5
429128,MA,95,Asian,M,M.Sc,4,4,2,5,3,4,4,4,3,1,2,4,4,3,4,5,2,1,2,1,1,5,1,4,1
429599,NV,39,Pacific Islander,M,PhD,2,3,1,3,2,2,1,4,1,5,5,4,5,5,1,5,4,4,5,4,2,3,1,1,1
430050,MN,40,American Indian,F,"A,Sc",3,4,1,3,4,3,1,1,1,4,1,3,2,1,5,1,3,1,5,2,4,4,5,2,5
430087,CO,65,African American,F,PhD,2,1,2,5,5,4,1,5,1,3,5,4,2,2,5,2,4,4,1,5,2,5,3,1,3
430096,CT,84,White,M,High School,2,2,3,1,2,2,2,1,2,4,4,5,4,1,3,5,3,2,3,1,5,5,2,3,3
430148,OR,60,Pacific Islander,F,"A,Sc",4,3,3,5,5,1,3,1,1,1,5,5,5,5,3,3,2,1,3,5,3,2,5,1,5
430157,FL,87,American Indian,F,GED,3,5,2,2,3,5,3,4,1,1,2,2,1,4,5,4,2,2,4,2,3,5,4,4,1
430166,AZ,40,Hispanic,F,"B,Sc",5,3,5,3,3,1,5,1,2,4,2,3,2,4,3,1,2,1,1,3,2,2,1,5,4
430175,IN,92,Hispanic,F,GED,3,1,5,5,1,1,4,1,5,1,1,3,1,2,2,2,1,1,1,4,3,4,4,3,3
430184,MD,86,White,M,"B,Sc",3,5,3,3,2,4,4,2,1,1,1,2,5,2,5,3,2,5,2,3,4,2,4,3,1
430218,NJ,67,Pacific Islander,M,GED,3,4,1,5,4,2,1,1,4,2,2,2,2,2,3,2,3,1,4,4,4,3,4,2,2
430227,PA,86,Pacific Islander,M,"A,Sc",2,1,2,3,5,1,4,2,2,5,2,5,4,3,1,1,5,3,5,5,2,4,2,5,1
430245,TX,78,African American,F,High School,4,4,3,1,3,1,1,1,2,3,4,1,4,2,2,1,2,3,4,2,4,1,4,4,2
430254,VA,90,Asian,M,"A,Sc",4,2,3,5,1,3,5,3,3,3,2,5,1,5,2,4,1,4,1,2,3,2,5,5,5
430263,FL,64,White,M,High School,4,5,2,5,4,5,5,3,2,1,2,1,2,4,3,3,3,4,4,2,5,1,1,2,3
430306,VA,93,American Indian,M,GED,4,5,1,3,5,3,1,4,4,2,3,4,3,1,3,4,2,2,4,1,3,4,3,5,3
430342,CA,95,American Indian,M,PhD,5,5,4,4,3,1,5,1,2,4,5,1,3,1,2,5,1,3,1,1,3,5,3,4,1
430351,PA,47,Asian,M,"A,Sc",5,3,2,3,2,1,3,1,5,5,1,2,5,4,5,3,3,5,2,4,5,1,2,1,1
430360,PA,31,Pacific Islander,F,High School,4,1,5,2,1,4,3,4,5,1,3,3,2,5,2,4,1,1,4,4,4,4,3,4,1
430379,OH,30,Hispanic,F,High School,2,5,5,3,4,3,3,1,5,2,3,1,1,1,3,2,3,2,5,2,5,5,5,5,2
430388,OH,82,African American,F,GED,2,3,5,4,5,5,2,1,1,1,5,5,3,2,2,1,1,2,1,4,2,2,3,2,3
430403,NJ,60,African American,F,M.Sc,3,2,5,4,5,3,3,5,5,4,5,4,1,2,1,4,4,3,3,5,1,5,2,1,5
430421,GA,57,American Indian,M,M.Sc,4,1,2,5,2,1,2,4,3,1,5,3,5,5,3,3,3,5,3,2,5,3,2,4,5
430485,NE,35,Pacific Islander,M,M.Sc,5,3,1,5,3,4,4,3,3,1,1,2,3,2,2,1,4,5,5,5,1,4,2,3,4
430564,NY,79,White,F,GED,3,1,3,4,5,4,1,4,4,1,1,3,3,3,5,4,5,2,1,4,3,4,4,3,5
430582,FL,38,Hispanic,M,High School,4,5,3,5,4,5,2,2,3,4,1,5,1,4,3,4,1,2,5,5,3,1,5,1,2
430591,CA,45,Asian,M,PhD,3,3,3,4,1,1,3,2,1,5,3,5,3,2,3,5,2,2,4,4,5,3,2,4,4
430643,MO,75,Asian,M,"B,Sc",4,5,4,3,4,1,4,3,5,1,2,3,5,2,3,5,5,4,1,1,2,5,4,2,4
430670,PR,73,Asian,M,M.Sc,4,2,4,5,1,3,3,5,4,1,1,5,3,1,5,5,1,5,5,4,4,5,5,4,4
430704,TX,42,American Indian,F,GED,3,3,4,1,1,2,2,3,5,1,2,3,3,4,1,3,5,1,2,1,1,1,3,4,3
430795,WV,34,African American,M,"B,Sc",5,4,4,2,4,2,3,3,5,5,4,5,3,1,2,2,2,4,4,3,2,4,2,2,4
430810,NH,77,African American,F,High School,4,1,5,2,2,1,3,2,4,1,5,4,4,4,1,5,5,4,4,4,4,5,4,2,2
430847,NJ,98,Asian,M,High School,3,4,4,4,3,2,2,5,2,3,2,4,1,2,5,1,3,2,3,3,4,2,1,3,2
430883,NY,60,Hispanic,M,"A,Sc",4,5,5,1,3,5,4,5,3,3,3,4,3,1,2,4,2,5,5,2,3,5,3,4,2
430908,PA,91,Hispanic,M,PhD,5,1,3,5,3,4,1,1,4,3,2,1,3,5,3,3,5,4,5,1,5,3,3,1,1
430935,PR,19,African American,F,High School,1,2,4,5,1,4,2,2,2,5,3,5,1,3,4,5,2,5,2,1,3,3,5,3,1
430971,PA,32,American Indian,M,PhD,1,5,5,1,4,1,1,1,5,1,1,3,3,4,3,5,3,4,4,3,2,2,5,1,2
430980,CA,31,Asian,M,"B,Sc",3,4,5,1,3,1,5,1,5,4,1,1,2,2,1,1,2,5,1,2,2,3,3,3,2
430999,NJ,96,White,M,"A,Sc",3,1,5,5,1,5,2,3,1,4,5,5,1,4,4,2,5,4,4,3,2,1,1,5,4
431017,OK,87,Asian,F,GED,2,2,5,3,4,5,5,3,1,3,3,2,5,1,3,2,4,4,3,4,4,1,5,3,1
431026,IL,74,Pacific Islander,M,"B,Sc",5,1,2,5,5,3,3,2,3,3,5,3,1,1,4,2,1,2,5,4,2,4,4,5,2
431071,NY,80,Pacific Islander,F,High School,4,4,4,3,4,4,1,5,2,4,4,5,2,5,1,2,2,5,1,4,3,4,2,2,5
431099,MA,87,Asian,F,"B,Sc",3,2,5,5,5,4,4,5,3,2,3,3,1,1,5,1,4,4,2,2,5,2,4,3,5
431105,NY,26,American Indian,F,"A,Sc",5,2,3,2,2,5,2,3,5,4,1,4,2,2,2,1,1,2,5,5,1,2,1,2,3
431123,PR,53,Pacific Islander,M,GED,1,1,5,1,4,2,1,1,3,4,4,3,4,5,5,5,2,1,2,3,1,5,1,2,3
431141,CA,97,American Indian,F,"B,Sc",3,4,4,1,5,5,3,3,4,2,3,2,5,4,2,5,2,4,2,4,5,4,3,3,4
431169,WV,68,Pacific Islander,M,"B,Sc",2,3,2,2,3,2,1,2,1,3,5,1,3,5,5,5,5,4,4,3,4,4,4,1,1
431187,CT,90,Asian,M,"B,Sc",4,3,2,2,4,3,3,4,2,1,5,2,1,5,1,4,1,5,4,3,3,2,5,1,5
431196,NY,96,White,F,"A,Sc",1,3,5,4,3,2,1,5,5,2,4,2,4,3,1,5,1,4,3,3,1,4,4,1,5
431202,NY,99,Pacific Islander,F,PhD,3,4,4,3,4,4,3,3,5,3,2,1,3,3,2,5,4,2,1,2,3,3,2,1,5
431266,VA,96,Pacific Islander,F,"B,Sc",4,3,2,5,4,5,2,3,3,1,5,1,3,1,1,3,2,5,3,4,2,3,4,2,4
431275,NY,18,African American,F,"A,Sc",1,2,2,2,3,2,5,2,1,4,5,2,5,3,4,3,5,3,1,1,3,2,3,5,1
431284,TX,90,Asian,F,High School,5,3,5,2,3,5,1,5,1,2,3,3,4,5,4,5,3,1,4,1,3,5,1,3,2
431309,PR,31,Pacific Islander,F,"A,Sc",2,2,2,5,5,5,2,1,5,4,5,4,3,2,2,3,4,2,3,4,2,2,4,4,3
431558,FL,83,White,F,High School,5,5,5,2,3,5,2,1,4,1,5,3,1,3,3,3,1,4,3,2,3,3,1,1,3
431594,MA,93,African American,M,"B,Sc",5,1,3,1,1,3,5,4,2,2,2,4,2,2,5,2,3,5,5,4,3,1,5,4,3
431600,PA,49,Pacific Islander,M,PhD,3,5,2,4,4,2,5,3,3,1,2,2,5,5,4,5,1,2,5,3,1,3,1,1,4
431637,MD,26,Pacific Islander,M,"B,Sc",2,3,2,2,2,3,2,3,2,3,2,2,1,4,2,3,2,4,2,3,1,3,2,4,3
431691,MO,40,Asian,M,"A,Sc",1,4,3,1,1,5,1,3,5,1,3,1,1,1,4,2,1,3,4,5,5,1,5,1,1
431707,CT,86,American Indian,M,"B,Sc",2,3,3,2,3,2,2,1,2,3,1,3,5,1,4,2,5,2,2,3,5,4,3,2,3
431716,NJ,67,Asian,F,"B,Sc",5,5,2,4,4,5,1,1,4,3,2,5,3,2,4,1,5,4,3,2,4,2,1,2,2
431770,NY,96,Asian,M,PhD,3,3,5,1,3,1,5,1,4,4,5,2,4,4,1,5,1,5,1,4,2,3,4,2,3
431877,NY,22,African American,F,"A,Sc",1,5,1,3,1,5,3,1,3,4,5,1,3,5,3,4,2,3,2,2,1,5,3,5,1
431886,TX,88,American Indian,F,GED,5,4,3,5,4,2,3,5,5,2,4,3,3,5,2,1,4,1,5,5,3,4,2,4,5
431929,PR,86,Hispanic,F,PhD,3,2,3,4,1,5,3,4,3,2,1,2,3,5,4,3,5,2,5,3,1,5,5,1,4
431956,CA,64,White,F,GED,3,2,5,2,1,3,4,2,4,4,1,2,1,4,1,1,3,3,2,4,5,5,4,2,4
431965,GA,87,Hispanic,M,"A,Sc",2,3,4,2,4,4,3,5,1,1,1,3,4,3,1,2,5,4,5,3,5,1,4,3,4
431983,NY,90,African American,M,GED,2,4,5,3,5,1,4,1,2,2,2,3,5,5,5,5,1,5,2,2,4,3,3,3,3
432074,OK,76,African American,F,PhD,3,1,4,2,3,3,2,2,1,3,3,1,4,1,4,4,2,2,2,5,1,3,5,1,2
432117,SC,47,Asian,M,PhD,3,1,1,2,2,1,5,4,5,3,1,5,2,5,2,5,1,1,1,1,5,3,4,5,2
432144,CA,72,Asian,F,GED,5,1,1,3,2,5,4,4,4,2,5,5,4,2,3,4,2,4,2,5,2,2,1,3,4
432199,NY,73,Pacific Islander,M,High School,4,4,4,5,1,2,2,4,2,3,1,2,5,1,5,2,5,4,3,4,4,1,2,2,3
432214,IN,96,American Indian,F,M.Sc,3,3,3,2,4,5,5,1,2,3,2,4,2,2,4,4,2,2,5,4,2,5,3,2,2
432223,WA,70,Hispanic,F,"A,Sc",4,2,1,3,2,5,2,3,4,1,5,1,2,2,5,2,4,4,2,2,5,5,4,4,2
432232,FL,95,Pacific Islander,F,PhD,4,3,2,1,3,1,4,1,5,3,3,5,3,3,1,3,1,3,5,4,5,3,4,2,4
432241,OR,26,African American,M,"A,Sc",5,5,5,4,2,1,2,4,3,5,2,2,4,3,5,4,5,1,5,3,5,2,4,1,4
432269,TX,97,African American,M,"A,Sc",3,4,4,4,1,3,3,2,1,5,4,4,5,2,3,1,2,4,1,2,3,3,4,2,3
432302,CA,43,Pacific Islander,M,"B,Sc",3,5,3,2,3,5,3,4,2,5,4,4,4,1,3,3,2,2,1,1,3,1,3,5,5
432348,VA,34,Pacific Islander,M,GED,5,5,1,4,4,5,5,5,4,3,2,2,4,2,2,4,1,3,5,4,3,3,1,4,1
432357,NY,81,Pacific Islander,M,High School,1,3,3,3,2,2,1,2,3,4,2,2,1,3,1,5,5,4,3,1,5,3,1,3,3
